,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
345,False,/rBWF1zHdU2abEfmhAoLMr3PUJC5.jpg,"[878, 53, 27]",520763,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",74.028,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-21,A Quiet Place Part II,False,7.6,4895
346,False,/jtFy2m7CvOVTYoNTY9arN8DVHFi.jpg,"[16, 12, 10751, 37]",637693,en,Spirit Untamed,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,56.653,/q4WaFHk9Vp1poc88X1szwFRtYc5.jpg,2021-05-20,Spirit Untamed,False,7.4,422
347,False,/fWjcUTKOKsAPK4VUAzEQW4kN4K6.jpg,"[28, 12, 80, 53]",385128,en,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,90.951,/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg,2021-05-19,F9,False,7.2,5845
348,False,/xPUxumLPovJK6sr5s7QP2FjmV1p.jpg,"[80, 18, 9648, 53]",823855,en,I Am All Girls,A special crimes investigator forms an unlikely bond with a serial killer to bring down a global child sex trafficking syndicate.,17.381,/voQLcqp0ehF3md93hMpELCRxTDv.jpg,2021-05-14,I Am All Girls,False,6.7,235
349,False,/gUttUEqsrvaMlK5oL5TSQ54iE96.jpg,"[18, 80, 9648, 53]",520663,en,The Woman in the Window,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,18.082,/wcrjc1uwQaqoqtqi67Su4VCOYo0.jpg,2021-05-14,The Woman in the Window,False,6.1,1601
350,False,/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,"[28, 80, 27, 53]",503736,en,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",45.939,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg,2021-05-14,Army of the Dead,False,6.3,3322
351,False,/vvzucWIigLAWS8QawQRvpmUKM6.jpg,"[27, 53]",534072,en,Great White,"A sea plane is destroyed in a freak accident, five people find themselves drifting on a raft. At the mercy of the tide and with no hope of rescue, the helpless situation takes a horrifying turn when they are terrorized by a ravenous great white.",13.179,/2wEVked59Y00NKK4Vj0FgzUzdPH.jpg,2021-05-13,Great White,False,5.3,302
352,False,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",602734,en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",40.845,/qkl6mRoFexK2FGWCbAsvrRxjWaF.jpg,2021-05-12,Spiral: From the Book of Saw,False,6.1,1425
353,False,/ouOojiypBE6CD1aqcHPVq7cJf2R.jpg,"[53, 28, 18]",578701,en,Those Who Wish Me Dead,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.",33.959,/xCEg6KowNISWvMh8GvPSxtdf9TO.jpg,2021-05-05,Those Who Wish Me Dead,False,6.8,1270
354,False,/MLzW6BtHtQckHuNmvrmJX9jBqH.jpg,"[10751, 35, 14, 16]",811367,en,22 vs. Earth,"Set before the events of ‘Soul’, 22 refuses to go to Earth, enlisting a gang of 5 new souls in attempt of rebellion. However, 22’s subversive plot leads to a surprising revelation about the meaning of life.",34.055,/32vLDKSzcCMh55zqqaSqqUA8naz.jpg,2021-04-30,22 vs. Earth,False,7.0,334
355,False,/3Ef8PWUiP1ehO1ESEroxb736srR.jpg,"[53, 80]",808023,en,The Virtuoso,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.,26.834,/vXHzO26mJaOt4VO7ZFiM6No5ScT.jpg,2021-04-30,The Virtuoso,False,6.1,288
356,False,/vl8c6eG2i61nqKnU1uXOlYvRalG.jpg,[27],631060,en,Things Heard & Seen,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle property—and in her marriage to George.",13.592,/9tSkNmGt1K5Lgf0L0BTHHYJNz0W.jpg,2021-04-29,Things Heard & Seen,False,5.8,764
357,False,/fPGeS6jgdLovQAKunNHX8l0avCy.jpg,"[28, 53]",567189,en,Tom Clancy's Without Remorse,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,60.309,/6GCOpT8QcNzup09TAMmvvk22LTR.jpg,2021-04-29,Tom Clancy's Without Remorse,False,7.1,2067
358,False,/8LHSDyRizQ4kQz5rEHPKyXPvMG3.jpg,"[16, 10752, 878]",736069,en,Justice Society: World War II,"When the Flash finds himself dropped into the middle of World War II, he joins forces with Wonder Woman and her top-secret team known as the Justice Society of America.",27.099,/e4REOC6CZW8J6FslA4nRvdQXFXR.jpg,2021-04-27,Justice Society: World War II,False,7.5,445
359,False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 80, 53]",637649,en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",94.528,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.7,4100
360,False,/6ydGnzbo8s4yRNqQWPAvVSiNU8N.jpg,"[16, 12, 35]",501929,en,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",24.69,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,2021-04-22,The Mitchells vs. the Machines,False,8.0,2231
361,False,/mYM8x2Atv4MaLulaV0KVJWI1Djv.jpg,"[28, 80, 53]",804435,en,Vanquish,"Victoria is a young mother trying to put her dark past as a Russian drug courier behind her, but retired cop Damon forces Victoria to do his bidding by holding her daughter hostage. Now, Victoria must use guns, guts and a motorcycle to take out a series of violent gangsters—or she may never see her child again.",32.399,/AoWY1gkcNzabh229Icboa1Ff0BM.jpg,2021-04-16,Vanquish,False,5.5,213
362,False,/u9VzNW6Ax7noDXmPFaXR3NbyDip.jpg,"[27, 878, 53]",748853,en,In the Earth,"As a deadly virus ravages the world, Dr. Martin Lowery embarks on a mission to reach test site ATU327A, a research hub deep in the Arboreal Forest. The arduous journey, guided by park scout Alma, is set back by a nighttime attack that leaves the two bruised and shoeless. When they run into Zach, a man living off the grid, they gratefully accept his help. Zach’s intentions aren’t exactly what they seem, however, and a path out of the forest and into safety quickly fades as the line between myth and science blurs.",29.129,/lzzUkcZyHbXJayCw8yNAPezdBhq.jpg,2021-04-16,In the Earth,False,5.8,292
363,False,/z7HLq35df6ZpRxdMAE0qE3Ge4SJ.jpg,"[28, 12, 35, 878]",615678,en,Thunder Force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",19.366,/3mKMWP5OokB7QpcOMA1yl8BXFAF.jpg,2021-04-09,Thunder Force,False,5.6,1039
364,False,/9dBSwftCzkC4K4zgMZTwcm58VUR.jpg,"[878, 53]",597890,en,Voyagers,"With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.",31.559,/gn2vCmWO7jQBBto9SYuBHYZARaU.jpg,2021-04-08,Voyagers,False,6.0,602
365,False,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,"[28, 14, 12]",460465,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",134.868,/nkayOAUBUu4mMvyNf9iHSUiPjF1.jpg,2021-04-07,Mortal Kombat,False,7.1,5026
366,False,/yIhndZBGFz1ZYwMkbUWSuAn76n2.jpg,"[16, 35, 14]",813258,en,Monster Pets: A Hotel Transylvania Short,Drac tries out some new monster pets to help occupy Tinkles for playtime.,48.563,/tuzkEyCPwf5O56fDjGNerIA8hxT.jpg,2021-04-02,Monster Pets: A Hotel Transylvania Short,False,7.5,324
367,False,/xkXEP5HhFuOAxTzbj770jVpfsyo.jpg,"[35, 18]",664300,en,Shiva Baby,"College student Danielle must cover her tracks when she unexpectedly runs into her sugar daddy at a shiva - with her parents, ex-girlfriend and family friends also in attendance.",12.162,/5IBJwMPSCS5XdRT7BO1ZMreFOis.jpg,2021-04-02,Shiva Baby,False,7.1,340
368,False,/jw6ASGRT2gi8EjCImpGtbiJ9NQ9.jpg,"[27, 9648]",632357,en,The Unholy,"Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",60.537,/bShgiEQoPnWdw4LBrYT5u18JF34.jpg,2021-03-31,The Unholy,False,6.7,1765
369,False,/2VnghbG2qWChcE6CdZBMDtDQKCF.jpg,"[18, 10751, 10402, 10749]",699102,en,A Week Away,"Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",14.626,/htTS07IvYv3rv57ftzNEprefwSq.jpg,2021-03-26,A Week Away,False,7.0,311
370,False,/xH23sRbfMtwZ2oBtBf607VUNrGt.jpg,[27],645856,en,The Seventh Day,"A renowned exorcist teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.",23.161,/dtt2dfMdmlCcgaJZkPPQsIY5oR6.jpg,2021-03-26,The Seventh Day,False,5.4,215
371,False,/a9zFUuxzChmAlIybVge9IZt1hH0.jpg,[35],578908,en,Bad Trip,Two pals embark on a road trip full of funny pranks that pull real people into mayhem.,21.158,/A1Gy5HX3DKGaNW1Ay30NTIVJqJ6.jpg,2021-03-26,Bad Trip,False,6.0,394
372,False,/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,"[10751, 35, 12, 16, 14]",522478,en,Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",36.669,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg,2021-03-25,Peter Rabbit 2: The Runaway,False,7.2,632
373,False,/AcvxSLa140z7qgGQ8G2UjhcgVEY.jpg,[99],801058,en,Seaspiracy,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers an alarming global conspiracy.",7.544,/iFNri0fwn1WfCoxf3H3v1z8dCm4.jpg,2021-03-24,Seaspiracy,False,7.9,328
374,False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,"[28, 14, 878]",399566,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",101.479,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,Godzilla vs. Kong,False,7.7,8425
375,False,/h9idnfOs9nt8Nj2agbOjlOqTGAc.jpg,"[53, 18]",802443,en,Deadly Illusions,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",13.752,/wj0PpS8cvXCNB3Wvhe6w5k0Nnke.jpg,2021-03-18,Deadly Illusions,False,5.0,274
376,False,/pcDc2WJAYGJTTvRSEIpRZwM3Ola.jpg,"[28, 12, 14, 878]",791373,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",135.69,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021-03-18,Zack Snyder's Justice League,False,8.2,8403
377,False,/ele7aCoLBYKagh3LSS6qGTGdyCi.jpg,"[27, 53]",754934,en,Son,"When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.",18.191,/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,2021-03-18,Son,False,6.1,213
378,False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,"[28, 80, 53]",615457,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",85.914,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,Nobody,False,8.1,5310
379,False,/3pIqd1hgZ2xqzWEyiYp4blqE9Fi.jpg,"[53, 36, 18, 28]",522241,en,The Courier,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,30.083,/zFIjKtZrzhmc7HecdFXXjsLR2Ig.jpg,2021-03-18,The Courier,False,7.1,832
380,False,/lMWOcXVA62xnk1jSaz8iwrxVJR7.jpg,[18],795514,en,The Fallout,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",236.758,/y94auaBWq1E7sun3ZpvBmQfGUW.jpg,2021-03-17,The Fallout,False,7.6,497
381,False,/h45FD8MlMoY8ozz87OaHPMCCMiY.jpg,"[28, 12, 878]",681887,en,Cosmic Sin,"In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.",32.745,/6Wm7P6y22UZA40QuPYHyWyJ6leI.jpg,2021-03-12,Cosmic Sin,False,4.2,467
382,False,/cJwkku3SPprS0Splfgh8VFRd0xn.jpg,"[35, 10751]",638597,en,Yes Day,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,35.808,/rejrD9ovTHJbfmpLM0mbEliEPV6.jpg,2021-03-12,Yes Day,False,6.8,936
383,False,/eBGKU0ZLJmxtVtzESTB1mfllX1J.jpg,"[80, 28, 53]",630004,en,The Vault,"When an engineer learns of a mysterious, impenetrable fortress hidden under The Bank of Spain, he joins a crew of master thieves who plan to steal the legendary lost treasure locked inside while the whole country is distracted by Spain's World Cup Final. With thousands of soccer fans cheering in the streets, and security forces closing in, the crew have just minutes to pull off the score of a lifetime.",63.381,/kWhXubAiIcHW0xn5GThflqaKZqh.jpg,2021-03-04,The Vault,False,6.9,702
384,False,/vKzbIoHhk1z9DWYi8kyFe9Gg0HF.jpg,[35],484718,en,Coming 2 America,"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",27.638,/nWBPLkqNApY5pgrJFMiI9joSI30.jpg,2021-03-04,Coming 2 America,False,6.6,1904
385,False,/mtiV9I1OswrwfMT2yWa3HRDgQXP.jpg,"[16, 18, 10751]",779047,en,Us Again,"In a vibrant city pulsating with rhythm and movement, an elderly man and his young-at-heart wife rekindle their youthful passion for life and each other on one magical night.",6.377,/zKnenwvQB6xA4mxc8zxL2S8qVbR.jpg,2021-03-03,Us Again,False,7.9,261
386,False,/aKIrKbszS7Kq0aTGTCRTYMp1EDX.jpg,"[35, 18, 10402]",583689,en,Moxie,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",12.855,/aLBo1Ca9PggcWY98ItW5ZkdxTuA.jpg,2021-03-03,Moxie,False,7.4,686
387,False,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"[16, 10751, 14, 28, 12]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",79.031,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg,2021-03-03,Raya and the Last Dragon,False,7.9,5745
388,False,/fvUmnxS9xaUUl0eWygvcA1hPdTV.jpg,"[80, 53, 10770]",801335,en,Girl in the Basement,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",69.79,/qmddUxRwbsxHa7oEXm4PWh1KZe8.jpg,2021-02-27,Girl in the Basement,False,8.0,444
389,False,/8ys6VgwZCIQ7nN4Nv4z7GPPuFMv.jpg,"[99, 10402]",654754,en,Billie Eilish: The World's a Little Blurry,"This documentary offers a deeply intimate look at extraordinary teenager Billie Eilish. Award-winning filmmaker R.J. Cutler follows her journey on the road, onstage, and at home with her family as the writing and recording of her debut album changes her life.",11.768,/bDQ95W5LPHW9FHlPj3QX3jvM9Z7.jpg,2021-02-26,Billie Eilish: The World's a Little Blurry,False,8.5,253
390,False,/gFDOQMQwo5UWegXE5kNEchn1eKx.jpg,"[53, 80, 18]",580532,en,Crisis,"Three stories about the world of opioids collide: a drug trafficker arranges a multi-cartel Fentanyl smuggling operation between Canada and the U.S., an architect recovering from an OxyContin addiction tracks down the truth behind her son's involvement with narcotics, and a university professor battles unexpected revelations about his research employer, a drug company with deep government influence bringing a new ""non-addictive"" painkiller to market.",27.077,/15e2VcMTtk3pqgGlHWxisvygFAw.jpg,2021-02-26,Crisis,False,6.4,232
391,False,/uQtqiAu2bBlokqjlURVLEha6zoi.jpg,"[18, 80]",544401,en,Cherry,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",27.569,/pwDvkDyaHEU9V7cApQhbcSJMG1w.jpg,2021-02-26,Cherry,False,7.4,1042
392,False,/4qu4kO5HVTKMK2hvmCXeviZ233l.jpg,"[35, 80, 18]",741228,en,Locked Down,"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",15.148,/svHelD0Hb3TXPAQoPsoBwdDMTvf.jpg,2021-02-25,Locked Down,False,5.3,214
393,False,/ovggmAOu1IbPGTQE8lg4lBasNC7.jpg,[878],412656,en,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",37.133,/9kg73Mg8WJKlB9Y2SAJzeDKAnuB.jpg,2021-02-24,Chaos Walking,False,6.7,1917
394,False,/tHjoTxM4SMgazi3Y2X8mmAtONVL.jpg,"[10751, 12, 35, 14]",621876,en,Flora & Ulysses,"When Flora rescues a squirrel she names Ulysses, she is amazed to discover he possesses unique superhero powers, which take them on an adventure of humorous complications that ultimately change Flora's life--and her outlook--forever.",18.682,/syobJCxZcIJl0OpjNroZSQKa1kW.jpg,2021-02-19,Flora & Ulysses,False,6.5,200
395,False,/nuZMOvban3QbG4rRx0WRfEZTnfh.jpg,"[35, 80, 53, 18]",601666,en,I Care a Lot,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,16.472,/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,2021-02-19,I Care a Lot,False,6.6,2197
396,False,/1Yc5hIRh3skhsEKLbCHE7v1FBOa.jpg,"[28, 878, 53]",513310,en,Boss Level,"A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",30.206,/i6QFXv4lZyxRMknH0EDkCIz02XP.jpg,2021-02-19,Boss Level,False,6.9,1177
397,False,/gg9zZB9xLPWmuxOpKw0HX0QLMN6.jpg,"[14, 10749]",672647,en,The Map of Tiny Perfect Things,The story of two teenagers trapped in an endless time loop who set out to find all the tiny things that make that one day perfect.,12.608,/foHto5PECzIaKT4ADV9x2nWY0jg.jpg,2021-02-12,The Map of Tiny Perfect Things,False,7.2,591
398,False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"[28, 27, 35]",643586,en,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",28.734,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,Willy's Wonderland,False,6.1,642
399,False,/cpDoykGqISrjXb4SG1L18OkmWAf.jpg,[18],615643,en,Minari,"A Korean-American family moves to Arkansas in search of their own American Dream. With the arrival of their sly, foul-mouthed, but incredibly loving grandmother, the stability of their relationships is challenged even more in this new life in the rugged Ozarks, testing the undeniable resilience of family and what really makes a home.",16.132,/6mPNdmjdbVKPITv3LLCmQoKs9Zw.jpg,2021-02-12,Minari,False,7.4,1235
